DateTime,Entries,UniqueIPs
1510380907,39060,39060
1510381808,39220,39220
1510382708,39360,39360
1510383608,39429,39429
1510384508,39486,39486
1510385408,39498,39498
1510386308,39473,39473
1510387207,39442,39442
1510388107,39402,39402
1510389006,39369,39369
1510389906,39327,39327
1510390806,39288,39288
1510391706,39244,39244
1510392606,39211,39211
1510393506,39182,39182
1510394405,39153,39153
1510395307,39133,39133
1510396206,39100,39100
1510397106,39079,39079
1510398005,39041,39041
1510398905,39014,39014
1510399807,38985,38985
1510400705,38943,38943
1510401606,38886,38886
1510402505,38834,38834
1510403405,38794,38794
1510404305,38752,38752
1510405206,38702,38702
1510406105,38666,38666
1510407004,38602,38602
1510407904,38543,38543
1510408804,38327,38327
1510409704,38194,38194
1510410604,38023,38023
1510411504,37886,37886
1510412403,37816,37816
1510413304,37778,37778
1510414204,37643,37643
1510415104,37494,37494
1510416003,37389,37389
1510416904,37349,37349
1510417803,37277,37277
1510418704,37222,37222
1510419603,37175,37175
1510420503,37117,37117
1510421404,36813,36813
1510422303,33665,33665
1510424103,28538,28538
1510425002,26071,26071
1510425903,23991,23991
1510426802,21717,21717
1510427703,19313,19313
1510428603,16860,16860
1510429502,15808,15808
1510430403,15627,15627
1510431302,15489,15489
1510432202,15152,15152
1510433102,15041,15041
1510434002,14985,14985
1510434902,14822,14822
1510435802,14697,14697
1510436703,14558,14558
1510437602,14476,14476
1510438502,14321,14321
1510439402,14237,14237
1510440302,14116,14116
1510441202,13999,13999
1510442102,13970,13970
1510443003,13883,13883
1510443903,13806,13806
1510444803,13868,13868
1510445703,13942,13942
1510446602,14001,14001
1510447502,13974,13974
1510448402,14063,14063
1510449302,13951,13951
1510450202,13994,13994
1510451102,14080,14080
1510452002,14061,14061
1510452902,13971,13971
1510453803,13895,13895
1510454702,13906,13906
1510455603,13802,13802
1510456503,13428,13428
1510457402,13399,13399
1510458303,13325,13325
1510459202,13290,13290
1510460102,13238,13238
1510461002,13361,13361
1510461903,13274,13274
1510462802,13247,13247
1510463702,13537,13537
1510464603,13633,13633
1510465502,13579,13579
1510466402,13649,13649
1510467303,13730,13730
1510468202,13880,13880
1510469102,13944,13944
1510470002,14124,14124
1510470902,14317,14317
1510471802,14511,14511
1510472702,14642,14642
1510473602,14868,14868
1510474502,15139,15139
1510475402,15378,15378
1510476302,15468,15468
1510477203,15636,15636
1510478102,15874,15874
1510479002,15903,15903
1510479903,15960,15960
1510480802,15962,15962
1510481703,15928,15928
1510482603,15871,15871
1510483503,15719,15719
1510484403,15726,15726
1510485302,15711,15711
1510486203,15483,15483
1510487102,15535,15535
1510488002,15703,15703
1510488902,15738,15738
1510489802,15772,15772
1510490702,15892,15892
1510491603,15916,15916
1510492502,15770,15770
1510495203,15421,15421
1510496102,15286,15286
1510497002,15192,15192
1510497902,15209,15209
1510498802,15007,15007
1510499702,15186,15186
1510500603,15355,15355
1510501502,15432,15432
1510502402,15558,15558
1510503302,15579,15579
1510504202,15664,15664
1510505102,15718,15718
1510506003,15858,15858
1510506903,15935,15935
1510507802,15900,15900
1510508702,16105,16105
1510509602,16065,16065
1510510502,16080,16080
1510511402,16028,16028
1510512302,15958,15958
1510513202,15644,15644
1510514102,15547,15547
1510515003,15523,15523
1510515902,15622,15622
1510516802,15551,15551
1510517703,15410,15410
1510518602,15273,15273
1510519502,15119,15119
1510520402,14998,14998
1510521303,14888,14888
1510522202,14738,14738
1510523102,14703,14703
1510524002,14729,14729
1510524902,14722,14722
1510525802,14787,14787
1510526702,14824,14824
1510527603,14952,14952
1510528502,15028,15028
1510529403,15337,15337
1510530303,15435,15435
1510531202,15232,15232
1510532102,15085,15085
1510533002,15032,15032
1510533901,14989,14989
1510534802,15001,15001
1510535702,15041,15041
1510536602,15175,15175
1510537502,15155,15155
1510538402,15189,15189
1510539302,15311,15311
1510540203,15325,15325
1510541102,15427,15427
1510542002,15384,15384
1510542903,15520,15520
1510543802,15458,15458
1510544702,15398,15398
1510545602,15312,15312
1510546502,15193,15193
1510547402,15252,15252
1510548303,15249,15249
1510549202,15309,15309
1510550102,15161,15161
1510551002,15169,15169
1510551903,15238,15238
1510552802,15368,15368
1510553702,15428,15428
1510554602,15385,15385
1510555502,15372,15372
1510556402,15444,15444
1510557302,15647,15647
1510558202,15790,15790
1510559102,15959,15959
1510560002,15930,15930
1510560902,15988,15988
1510561802,16105,16105
1510562703,16221,16221
1510563602,16248,16248
1510564502,16361,16361
1510565403,16510,16510
1510566302,16531,16531
1510567203,16493,16493
1510568102,16519,16519
1510569003,16583,16583
1510569902,16536,16536
1510570803,16540,16540
1510571703,16820,16820
1510572602,16810,16810
1510573502,16703,16703
1510574403,16573,16573
1510575302,16846,16846
1510576202,17068,17068
1510577102,17251,17251
1510578003,17405,17405
1510578902,17480,17480
1510580702,17605,17605
1510581602,17683,17683
1510582502,17960,17960
1510583402,18092,18092
1510584303,18267,18267
1510585203,18323,18323
1510586102,18392,18392
1510587002,18510,18510
1510587902,19214,19214
1510588802,19704,19704
1510589703,19967,19967
1510590602,20147,20147
1510591503,20386,20386
1510592403,20525,20525
1510593303,20760,20760
1510594202,20886,20886
1510595102,20898,20898
1510596003,20930,20930
1510596903,20813,20813
1510597803,20824,20824
1510598702,20921,20921
1510599603,20942,20942
1510600502,21032,21032
1510601403,20902,20902
1510602303,20791,20791
1510603203,20668,20668
1510604102,20464,20464
1510605003,20368,20368
1510605903,20226,20226
1510606803,20094,20094
1510607703,20098,20098
1510608603,20052,20052
1510609503,19986,19986
1510610403,20010,20010
1510611303,19984,19984
1510612203,20109,20109
1510613103,20035,20035
1510614003,19948,19948
1510614903,19932,19932
1510615803,19571,19571
1510616704,19546,19546
1510617603,19546,19546
1510618504,19532,19532
1510619403,19315,19315
1510620303,19143,19143
1510621204,19146,19146
1510622104,19042,19042
1510623003,18988,18988
1510623903,18787,18787
1510624804,18685,18685
1510625703,18658,18658
1510626603,18595,18595
1510627503,18553,18553
1510628403,18432,18432
1510629303,18294,18294
1510630203,18180,18180
1510631104,18024,18024
1510632004,17463,17463
1510632903,17391,17391
1510633804,17329,17329
1510634703,17210,17210
1510635603,17062,17062
1510636503,16889,16889
1510637404,16574,16574
1510638303,16343,16343
1510639203,16357,16357
1510640104,16314,16314
1510641004,16200,16200
1510641903,16103,16103
1510642803,15941,15941
1510643703,15874,15874
1510644603,15834,15834
1510645503,16088,16088
1510646404,16218,16218
1510647302,16277,16277
1510648204,16582,16582
1510649103,16531,16531
1510650003,16534,16534
1510650903,16618,16618
1510651804,17098,17098
1510652703,17414,17414
1510653603,18406,18406
1510654503,18898,18898
1510655403,19503,19503
1510656303,20312,20312
1510657203,20852,20852
1510658104,21933,21933
1510659004,23574,23574
1510659903,26079,26079
1510660804,27887,27887
1510661704,29995,29995
1510662604,32143,32143
1510663504,33170,33170
1510664404,35497,35497
1510666204,36681,36681
1510667105,37186,37186
1510668004,37661,37661
1510668905,37895,37895
1510669804,37921,37921
1510670704,37957,37957
1510671605,37992,37992
1510672504,38040,38040
1510673404,38097,38097
1510674304,38117,38117
1510675204,38133,38133
1510676103,38167,38167
1510677003,38197,38197
1510677904,38214,38214
1510678803,38173,38173
1510679703,38150,38150
1510680603,38209,38209
1510681505,38245,38245
1510682404,38216,38216
1510683303,38200,38200
1510684203,38049,38049
1510685104,37934,37934
1510686004,37910,37910
1510686903,37742,37742
1510687803,37484,37484
1510688704,37337,37337
1510689604,36975,36975
1510690503,36747,36747
1510691403,35878,35878
1510692303,35247,35247
1510693203,34553,34553
1510694102,33803,33803
1510695003,34590,34590
1510695903,35042,35042
1510696803,36292,36292
1510697703,36086,36086
1510698603,35799,35799
1510699503,35358,35358
1510700403,34618,34618
1510701303,34150,34150
1510702204,33584,33584
1510703103,32049,32049
1510704003,29657,29657
1510704903,28005,28005
1510705804,25533,25533
1510706702,22556,22556
1510707603,21221,21221
1510708502,18280,18280
1510709402,17046,17046
1510710302,16611,16611
1510711202,15677,15677
1510712102,14827,14827
1510713002,14251,14251
1510713902,14485,14485
1510714803,14642,14642
1510715703,14887,14887
1510716602,15076,15076
1510717502,15213,15213
1510718402,15321,15321
1510719302,15490,15490
1510720202,15694,15694
1510721102,15931,15931
1510722002,16037,16037
1510722902,16281,16281
1510723802,16486,16486
1510724702,16583,16583
1510725602,16718,16718
1510726503,17081,17081
1510727403,17324,17324
1510728303,17416,17416
1510729202,17593,17593
1510730102,17852,17852
1510731003,18178,18178
1510731902,18602,18602
1510732803,18946,18946
1510733702,19299,19299
1510734602,19695,19695
1510735503,20080,20080
1510736403,20492,20492
1510737302,21087,21087
1510738203,21455,21455
1510739103,20959,20959
1510740003,20701,20701
1510741802,19054,19054
1510742703,19337,19337
1510743603,19521,19521
1510744502,19586,19586
