DateTime,AddedIPs,RemovedIPs
1510512483,60,125
1510512721,1,0
1510513921,1,8
1510514403,73,0
1510515121,1,3
1510515181,4,3
1510515721,2,0
1510516322,69,64
1510516982,2,2
1510517522,2,1
1510518242,81,62
1510518721,9,3
1510519321,2,2
1510519921,3,0
1510520165,96,113
1510520579,2,3
1510521121,1,4
1510521612,2,0
1510522322,2,76
1510522381,0,3
1510522921,1,9
1510524020,62,69
1510524179,0,1
1510524722,1,0
1510525921,4,3
1510525923,65,0
1510525981,8,3
1510526521,1,2
1510527121,12,3
1510528322,5,8
1510528922,3,2
1510529521,7,1
1510529763,54,12
1510530722,5,0
1510531922,108,66
1510532521,0,5
1510533121,10,0
1510533181,0,2
1510533605,0,154
1510534321,10,3
1510534921,1,0
1510535521,6,2
1510536121,77,0
1510536249,1,0
1510536721,1,5
1510537321,11,0
1510537922,7,10
1510539121,0,7
1510539721,4,0
1510540321,1,2
1510540381,0,2
1510541521,2,7
1510541523,46,143
1510542721,1,6
1510543321,7,10
1510543921,11,0
1510544522,15,5
1510545121,1,3
1510545363,71,0
1510546321,7,4
1510547521,2,11
1510548721,2,0
1510549215,97,75
1510549322,8,2
1510549380,0,2
1510550521,19,7
1510551122,4,118
1510552321,10,4
1510553042,86,7
1510553521,1,0
1510554721,0,11
1510554963,94,6
1510555921,36,50
1510556521,87,3
1510556883,1,131
1510558321,1,2
1510558802,58,0
1510558921,5,6
1510560122,2,1
1510560180,0,2
1510560721,1,19
1510561921,65,4
1510563121,100,7
1510564321,2,7
1510564564,47,76
1510564921,10,3
1510565534,4,1
1510566721,1,3
1510567921,11,1
1510568521,18,7
1510569721,2,6
1510570323,2,5
1510571521,1,3
1510572242,57,53
1510572721,5,0
1510573321,1,3
1510573921,0,4
1510574163,51,65
1510575121,15,5
1510576321,2,8
1510576382,0,56
1510576922,10,1
1510577521,11,2
1510578013,73,0
1510578721,5,8
1510579321,20,17
1510581721,82,70
1510581780,0,1
1510582321,6,4
1510582921,10,2
1510583283,0,49
1510583521,3,0
1510584121,4,0
1510584721,4,2
1510585214,76,0
1510585921,6,2
1510586521,0,6
1510587123,54,13
1510587721,11,0
1510588321,24,0
1510589521,16,63
1510590721,16,0
1510590962,73,10
1510591321,5,3
1510591921,16,9
1510593121,4,134
1510594321,35,21
1510594803,88,0
1510594921,22,5
1510596121,4,8
1510596726,1,56
1510597921,6,4
1510599121,32,0
1510599721,13,0
1510599780,3,1
1510600921,85,3
1510601521,16,6
1510602121,12,12
1510602482,67,19
1510602721,11,4
1510603380,11,4
1510603921,2,4
1510604406,0,120
1510605121,5,1
1510605181,0,1
1510605721,3,4
1510606322,73,0
1510606921,1,5
1510606981,1,2
1510607521,17,10
1510608721,127,78
1510609321,9,1
1510609921,7,11
1510610421,100,174
1510611121,1,7
1510612322,2,2
1510612327,0,85
1510612382,1,0
1510613521,8,3
1510614242,92,3
1510614721,3,4
1510615321,1,8
1510615921,7,8
1510616163,50,18
1510617121,0,10
1510618084,0,168
1510618321,1,6
1510618921,2,2
1510619522,3,7
1510620005,157,33
1510620722,1,2
1510621921,7,32
1510623121,5,1
1510624321,71,17
1510624921,20,8
1510624981,0,1
1510625526,5,3
1510625764,71,15
1510626721,6,12
1510626781,3,2
1510627921,5,7
1510629122,51,172
1510629603,127,17
1510629722,6,7
1510630921,3,14
1510631523,0,202
1510632181,0,13
1510632721,0,2
1510633322,0,10
1510633981,0,1
1510634521,1,9
1510635121,6,0
1510635365,96,0
1510635781,4,0
1510636322,6,13
1510636922,8,0
1510638121,3,7
1510639218,77,186
1510639322,17,6
1510639622,21,11
1510640175,2,3
1510641123,100,5
1510641722,1,0
1510642321,1,2
1510642981,2,14
1510644121,11,22
1510645208,58,69
1510646581,1,8
1510647122,3,4
1510647722,1,14
1510648322,1,1
1510648921,0,2
1510649522,1,3
1510650181,4,23
1510650964,59,107
1510651321,2,2
1510651922,0,14
1510652522,6,0
1510652882,51,0
1510653784,4,9
1510654322,11,14
1510654815,77,57
1510654921,10,0
1510655521,2,3
1510656121,29,5
1510656722,2,59
1510657322,2,3
1510657388,0,2
1510657921,0,10
1510658521,1,2
1510659722,5,7
1510660563,59,0
1510660927,6,34
1510661522,23,3
1510662121,11,9
1510663321,16,23
1510663921,1,0
1510664522,2,0
1510664587,3,1
1510666806,115,89
1510667521,20,6
1510668122,3,0
1510668187,0,3
1510668724,2,95
1510669451,8,15
1510670521,8,30
1510671122,4,13
1510671790,1,11
1510672322,3,0
1510672921,8,9
1510674485,148,72
1510674721,3,0
1510675321,4,10
1510675389,0,1
1510676403,0,69
1510676521,10,21
1510677122,4,35
1510678325,75,0
1510678989,37,36
1510680243,10,95
1510681321,8,9
1510682166,144,136
1510682589,7,18
1510683121,38,11
1510683721,4,6
1510684921,20,45
1510686012,72,0
1510686189,3,10
1510686722,1,0
1510687322,8,3
1510687923,77,12
1510688522,18,8
1510690086,24,132
1510690322,2,0
1510690922,3,10
1510692243,59,14
1510693392,7,33
1510694164,6,55
1510695182,5,11
1510696084,122,71
1510696989,1,8
1510697522,1,0
1510698245,9,82
1510698733,8,0
1510699321,11,7
1510699921,12,10
1510700530,3,1
1510701122,1,28
1510702089,79,112
1510702382,17,5
1510702922,66,28
1510703522,0,1
1510704191,114,36
1510704722,5,10
1510705322,7,25
1510706164,134,96
1510706522,3,20
1510707722,12,12
1510708322,0,4
1510708922,4,7
1510710005,106,76
1510710123,7,24
1510711389,3,30
1510712521,22,26
1510713122,9,20
1510713721,12,13
1510714322,2,0
1510714921,17,44
1510714990,2,1
1510715764,57,194
1510716121,5,22
1510717322,3,11
1510718590,2,1
1510719121,7,11
1510719603,169,0
1510719722,1,0
1510720381,7,4
1510720921,16,27
1510721526,2,192
1510722121,7,3
1510722189,0,1
1510723321,2,20
1510724521,5,24
1510725365,78,13
1510725790,0,2
1510727285,9,133
1510727581,0,5
1510728256,80,69
1510728722,10,10
1510729213,91,0
1510729390,0,3
1510730521,40,14
1510731125,60,61
1510731721,20,25
1510732321,10,5
1510732990,7,18
1510733521,4,24
1510734121,2,0
1510734963,65,55
1510735321,15,42
1510735922,1,0
1510736591,11,25
1510737723,10,0
1510738321,25,6
1510738804,71,43
1510738922,4,24
1510740191,5,15
1510740721,4,0
1510742643,67,27
1510743138,6,4
1510743721,16,12
1510743790,0,2
1510744322,3,8
1510744565,0,89
1510744922,18,34
