DateTime,AddedIPs,RemovedIPs
1510594807,2,4
1510595285,3,0
1510595769,1,0
1510596246,0,4
1510596734,1,2
1510597206,3,0
1510597687,1,2
1510598165,2,4
1510598649,4,3
1510599124,4,3
1510599618,3,2
1510600085,2,3
1510600572,0,3
1510601044,6,0
1510601526,0,1
1510602006,0,3
1510602489,4,1
1510602966,1,0
1510603446,0,5
1510603928,4,3
1510604412,1,0
1510604887,3,0
1510605364,0,2
1510605845,2,4
1510606330,3,3
1510606933,4,3
1510607285,3,0
1510607766,0,4
1510608489,4,1
1510608964,1,5
1510609448,5,1
1510609924,1,2
1510610424,2,1
1510610888,1,1
1510611369,1,2
1510611845,2,1
1510612335,1,6
1510612805,6,3
1510613531,3,0
1510614969,0,1
1510615927,1,0
1510616646,0,3
1510617130,3,3
1510617607,3,3
1510618088,3,6
1510619046,5,3
1510619525,4,2
1510620010,2,1
1510620485,1,0
1510621448,2,8
1510621931,9,14
1510622405,24,25
1510622888,15,14
1510623365,11,16
1510623849,11,8
1510624324,18,14
1510624816,11,11
1510625286,6,9
1510625771,5,2
1510626253,1,8
1510626730,5,0
1510627204,0,6
1510627688,3,2
1510628166,6,1
1510628648,1,3
1510629127,3,5
1510629607,5,3
1510630088,3,3
1510630565,0,1
1510631047,4,0
1510632014,0,2
1510632488,2,4
1510632965,4,1
1510633446,1,3
1510633924,2,3
1510634406,3,1
1510634885,1,5
1510635370,5,2
1510635846,2,6
1510636325,6,1
1510636832,2,5
1510637290,2,1
1510637764,3,0
1510638247,0,3
1510638725,4,2
1510639225,2,2
1510639685,2,0
1510640169,0,1
1510640644,1,2
1510641131,2,1
1510641604,1,3
1510642085,3,2
1510642813,2,4
1510643291,4,0
1510644245,0,3
1510644733,3,0
1510645687,0,1
1510646166,1,0
1510646646,0,3
1510647131,3,0
1510647607,0,2
1510648087,2,3
1510648565,3,4
1510649051,4,0
1510649526,0,1
1510650018,1,1
1510650489,1,0
1510650971,0,5
1510651447,5,0
1510651930,0,1
1510652405,1,0
1510652890,0,1
1510653365,1,1
1510653847,1,2
1510654324,2,3
1510654810,3,1
1510655285,1,1
1510655765,1,2
1510656244,2,2
1510656730,0,4
1510657214,4,0
1510657685,2,1
1510658168,1,0
1510659605,0,1
1510660085,0,5
1510660567,5,0
1510661048,1,2
1510661528,2,0
1510662005,0,1
1510662491,1,1
1510662964,0,2
1510663445,2,0
1510663926,1,4
1510664419,4,2
1510664888,2,4
1510666814,4,1
1510667529,1,2
1510668007,2,1
1510668490,1,4
1510668965,4,1
1510669444,1,0
1510670652,0,1
1510671365,1,2
1510671846,2,1
1510672327,1,1
1510672808,0,4
1510673286,4,0
1510673767,2,5
1510674489,5,2
1510675210,1,2
1510675686,2,4
1510676165,5,2
1510676644,2,1
1510677129,1,5
1510677604,5,1
1510678336,1,0
1510679524,0,4
1510680011,4,1
1510680725,1,0
1510681208,0,3
1510681684,3,4
1510682172,4,0
1510682652,0,1
1510683124,1,3
1510683604,2,0
1510684564,0,3
1510685046,3,2
1510685525,1,0
1510686020,1,1
1510686489,1,5
1510686966,4,0
1510687444,1,1
1510687931,1,4
1510688645,4,0
1510689128,0,2
1510690094,2,0
1510690809,0,4
1510691285,1,1
1510692251,4,0
1510692726,0,2
1510693214,2,3
1510693686,3,4
1510694170,4,1
1510695370,1,4
1510696090,0,1
1510696564,2,1
1510697290,1,2
1510698249,4,0
1510698728,1,1
1510699206,1,6
1510699685,2,2
1510700167,6,0
1510700648,0,1
1510701127,1,1
1510701609,1,3
1510702095,3,0
1510702570,0,4
1510703046,1,1
1510703524,4,0
1510704021,0,4
1510704489,2,4
1510705206,6,3
1510705689,3,4
1510706168,4,0
1510706649,1,4
1510707124,3,0
1510707610,1,1
1510708087,4,11
1510708568,19,18
1510709045,18,17
1510709529,11,19
1510710009,16,14
1510710485,27,19
1510710966,7,12
1510711447,8,7
1510711930,5,4
1510712405,4,5
1510712888,4,3
1510713364,1,1
1510713857,1,0
1510714324,0,4
1510714813,4,2
1510715287,2,0
1510716246,0,4
1510716726,2,1
1510717208,3,0
1510718164,0,1
1510718647,1,1
1510719124,1,4
1510719612,3,3
1510720085,4,0
1510720565,0,1
1510721045,1,0
1510721535,0,4
1510722017,4,1
1510722486,0,1
1510722967,2,1
1510723450,1,0
1510723928,0,1
1510724406,1,2
1510724890,1,0
1510725847,1,3
1510726326,3,1
1510726807,1,4
1510727290,4,0
1510728245,0,3
1510728728,2,0
1510729221,1,1
1510729686,1,7
1510730165,4,2
1510730646,5,2
1510731130,2,3
1510731605,3,0
1510732088,0,6
1510732569,6,1
1510733051,1,4
1510733528,4,0
1510734005,0,1
1510734488,0,3
1510734966,4,3
1510735447,3,3
1510735926,3,3
1510736414,3,0
1510737847,0,2
1510738327,0,2
1510738808,4,1
1510739284,1,0
1510739766,0,1
1510740249,1,1
1510740731,1,0
1510743614,0,2
1510744087,2,4
1510744569,1,1
1510745047,3,3
