DateTime,Entries,UniqueIPs
1510439064,70797,84544
1510440012,70839,84606
1510440994,70830,84599
1510441945,70868,84653
1510442901,70867,84655
1510443866,70860,84666
1510444846,70856,84668
1510445802,70849,84670
1510446743,70860,84685
1510447711,70863,84689
1510448660,70884,84723
1510449633,70878,84721
1510450584,70886,84757
1510451534,70904,84768
1510452510,70908,84787
1510453464,70928,84827
1510454423,70938,84838
1510455386,70949,84866
1510456344,70958,84900
1510457300,70957,84904
1510458276,70965,84920
1510459240,70965,84943
1510460179,71001,84982
1510461169,71025,85020
1510462109,71017,85019
1510463065,71031,85043
1510464030,71030,85058
1510465002,71037,85083
1510465932,71057,85110
1510466908,71051,85116
1510467852,71057,85143
1510468834,71064,85161
1510469779,71086,85193
1510470739,71093,85206
1510471718,71100,85229
1510472661,71123,85249
1510473621,71127,85259
1510474603,71123,85252
1510475538,71137,85277
1510476527,71103,85239
1510477463,71100,85238
1510478423,71095,85235
1510479373,71098,85254
1510480366,71087,85252
1510481295,71055,85211
1510482321,71085,85249
1510483470,71058,85230
1510484668,71073,85255
1510485613,71085,85272
1510486587,71083,85283
1510487542,71084,85288
1510488530,71104,85308
1510489462,71111,85323
1510490417,71098,85318
1510491395,71111,85336
1510492361,71120,85337
1510493303,71124,85346
1510495280,71138,85378
1510496181,71163,85409
1510497155,71168,85424
1510498367,71205,85466
1510499292,71201,85468
1510500265,71202,85475
1510501213,71210,85490
1510502183,71224,85506
1510503146,71196,85486
1510504096,71195,85499
1510505070,71199,85510
1510506023,71209,85523
1510506991,71211,85534
1510507951,71210,85541
1510508908,71220,85565
1510509871,71216,85576
1510510814,71222,85591
1510512028,71213,85600
1510512983,71219,85602
1510513947,71200,85587
1510514893,71171,85563
1510515865,71224,85639
1510516818,71238,85656
1510517790,71243,85672
1510518752,71255,85696
1510519708,71234,85672
1510520662,71261,85695
1510521633,71247,85683
1510522575,71262,85703
1510523556,71268,85726
1510524494,71278,85722
1510525466,71271,85697
1510526413,71286,85715
1510527394,71308,85738
1510528336,71329,85764
1510529308,71316,85754
1510530269,71331,85780
1510531224,71325,85767
1510532191,71319,85750
1510533137,71352,85797
1510534117,71293,85729
1510535337,71320,85764
1510536257,71316,85753
1510537225,71300,85755
1510538183,71303,85765
1510539157,71317,85773
1510540092,71311,85764
1510541066,71306,85764
1510542030,71302,85758
1510543005,71312,85770
1510543952,71319,85779
1510544899,71317,85773
1510545873,71317,85769
1510546834,71331,85791
1510547784,71336,85801
1510548744,71334,85797
1510549704,71337,85793
1510550665,71346,85805
1510551636,71326,85792
1510552572,71324,85796
1510553550,71332,85800
1510554506,71329,85801
1510555457,71323,85795
1510556423,71314,85788
1510557405,71322,85800
1510558367,71304,85787
1510559308,71316,85802
1510560258,71306,85796
1510561224,71307,85793
1510562208,71306,85794
1510563131,71315,85800
1510564107,71327,85810
1510565069,71327,85814
1510566045,71317,85816
1510566983,71333,85836
1510567935,71342,85850
1510568916,71372,85881
1510569860,71394,85901
1510570839,71398,85908
1510571793,71423,85944
1510573451,71430,85971
1510574428,71450,86000
1510575401,71404,85959
1510576335,71470,86035
1510577306,71478,86040
1510578271,71460,86023
1510579227,71486,86043
1510581459,71434,85987
1510582580,71434,85999
1510583559,71451,86012
1510584495,71467,86025
1510585705,71478,86045
1510586655,71461,86029
1510587626,71485,86061
1510588590,71482,86052
1510589548,71491,86069
1510590494,71467,86050
1510591467,71469,86055
1510592441,71469,86055
1510593392,71457,86041
1510594347,71402,85975
1510595317,71443,86025
1510596258,71492,86090
1510597230,71460,86070
1510598189,71436,86057
1510599144,71406,86033
1510600107,71377,86003
1510601051,71358,85995
1510602026,71336,85969
1510602984,71339,85971
1510603939,71356,85991
1510604904,71373,86020
1510605867,71375,86026
1510606947,71371,86039
1510608025,71381,86052
1510608986,71273,85935
1510609934,71318,86003
1510610921,71318,85995
1510611858,71332,86020
1510612828,71341,86031
1510613792,71338,86034
1510614735,71376,86059
1510615703,71380,86077
1510616669,71376,86075
1510617628,71377,86071
1510618545,71406,86109
1510619550,71427,86142
1510620497,71404,86113
1510621478,71421,86144
1510622428,71433,86190
1510623375,71432,86190
1510624360,71435,86188
1510625300,71428,86159
1510626277,71442,86178
1510627223,71440,86180
1510628186,71441,86176
1510629150,71427,86145
1510630096,71404,86118
1510631068,71421,86144
1510632026,71434,86155
1510632989,71442,86165
1510633962,71447,86190
1510634894,71456,86209
1510635864,71438,86201
1510636841,71417,86176
1510637776,71451,86214
1510638756,71482,86256
1510639699,71482,86249
1510640667,71480,86251
1510641625,71483,86260
1510642846,71445,86207
1510643781,71474,86251
1510644759,71456,86233
1510645696,71442,86225
1510646673,71457,86240
1510647616,71466,86237
1510648574,71491,86259
1510649545,71642,86409
1510650521,71951,86739
1510651462,72079,86871
1510662988,71600,86227
1510663945,71542,86159
1510664899,71568,86208
1510666906,71522,86166
1510668017,71474,86120
1510669003,71428,86063
1510669942,71384,86024
1510670905,71353,85982
1510671875,71324,85960
1510672832,71272,85908
1510673779,71248,85878
1510674758,71198,85835
1510675695,71238,85919
1510676655,71241,85941
1510677615,71297,86026
1510678582,71347,86093
1510679569,71447,86263
1510680748,71529,86377
1510681700,71582,86459
1510682683,71668,86608
1510683615,71718,86697
1510684588,71711,86701
1510685545,71779,86836
1510686504,71787,86835
1510687484,71759,86807
1510688671,71764,86815
1510689577,71769,86821
1510690837,71724,86760
1510691740,71779,86836
1510692861,71767,86832
1510693828,71764,86832
1510695740,71770,86852
1510696812,71784,86864
1510697813,71720,86769
1510698757,71723,86766
1510699707,71750,86807
1510700667,71727,86772
1510701641,71715,86755
1510702597,71702,86733
1510703536,71748,86793
1510704724,71689,86725
1510705729,71682,86707
1510706661,71729,86769
1510707626,71717,86763
1510708602,71652,86677
1510709569,71640,86660
1510710510,71645,86667
1510711475,71686,86716
1510712426,71677,86706
1510713390,71615,86623
1510714344,71655,86672
1510715299,71630,86652
1510716257,71592,86609
1510717231,71503,86496
1510718182,71512,86528
1510719149,71566,86599
1510720104,71496,86520
1510721069,71475,86496
1510722036,71526,86575
1510722993,71515,86563
1510723951,71474,86516
1510724904,71447,86467
1510725861,71387,86397
1510726843,71364,86371
1510727781,71393,86409
1510728752,71367,86382
1510729695,71357,86372
1510730694,71236,86223
1510731612,71300,86298
1510732598,71357,86347
1510733561,71411,86402
1510734506,71488,86474
1510735480,71393,86349
1510736435,71296,86234
1510737492,71240,86125
