DateTime,AddedIPs,RemovedIPs
1510437366,60,59
1510438093,54,73
1510438810,59,52
1510439547,63,59
1510440251,55,54
1510440981,52,55
1510441718,65,55
1510442429,48,48
1510443132,41,60
1510443853,48,54
1510444569,43,70
1510445492,60,48
1510446258,59,63
1510447224,50,67
1510448187,72,71
1510448897,31,63
1510449620,53,73
1510450333,60,45
1510451067,43,33
1510451776,34,43
1510452497,46,39
1510453223,42,35
1510453946,51,54
1510454650,44,45
1510455374,59,75
1510456088,59,53
1510456823,53,48
1510457545,46,43
1510458263,40,24
1510458982,39,44
1510459708,49,39
1510460408,44,35
1510461156,36,41
1510461852,39,61
1510462582,47,73
1510463558,69,73
1510464251,77,66
1510464989,74,60
1510465701,65,79
1510466419,78,87
1510467393,59,62
1510468100,73,50
1510468821,71,66
1510469532,60,52
1510470267,47,35
1510470986,38,59
1510471702,73,56
1510472412,60,66
1510473132,67,45
1510473859,40,54
1510474590,60,56
1510475298,48,64
1510476011,75,63
1510477005,92,65
1510477947,71,82
1510478909,68,44
1510479621,52,54
1510480354,74,78
1510481056,59,44
1510481780,74,69
1510482752,55,55
1510483456,64,82
1510484210,83,86
1510485153,74,55
1510485850,64,44
1510486574,51,54
1510487289,49,54
1510488063,61,55
1510488997,75,76
1510489957,57,60
1510490651,77,63
1510491382,48,68
1510492348,79,47
1510493051,61,31
1510495266,86,98
1510495945,59,56
1510496691,55,45
1510497627,61,77
1510498352,62,55
1510499061,57,51
1510499778,55,47
1510500752,80,50
1510501463,54,57
1510502171,34,43
1510502900,46,67
1510503624,61,48
1510504340,56,63
1510505057,50,49
1510505779,94,62
1510506503,63,63
1510507464,59,47
1510508426,78,74
1510509128,78,48
1510509859,58,46
1510510632,51,61
1510511559,86,70
1510512254,68,69
1510512970,64,50
1510513687,56,63
1510514432,64,69
1510515143,71,68
1510515851,59,63
1510516578,52,61
1510517306,51,52
1510518011,57,68
1510518739,64,77
1510519459,46,63
1510520188,54,66
1510521147,78,160
1510522103,115,57
1510522822,58,53
1510523543,46,60
1510524257,64,58
1510524975,71,64
1510525954,66,90
1510526651,53,63
1510527381,57,104
1510528098,67,117
1510528815,132,43
1510529533,40,69
1510530256,43,50
1510530987,54,50
1510531911,62,84
1510532652,56,63
1510533383,46,43
1510534103,42,54
1510535323,62,54
1510536019,44,40
1510536753,49,59
1510537451,50,33
1510538170,56,110
1510538895,80,47
1510539638,41,48
1510540343,49,43
1510541053,34,41
1510541768,34,50
1510542503,34,45
1510543472,52,51
1510544425,36,51
1510545139,34,40
1510545860,46,30
1510546573,38,43
1510547308,52,38
1510548009,35,92
1510548730,75,43
1510549456,50,37
1510550199,32,36
1510550902,35,44
1510551623,42,50
1510552337,44,34
1510553065,35,29
1510554031,39,53
1510555000,48,51
1510555954,65,52
1510556654,41,56
1510557392,50,72
1510558353,96,73
1510559050,54,43
1510559810,42,50
1510560497,60,42
1510561212,47,60
1510562195,62,58
1510562901,52,32
1510563615,55,63
1510564328,54,59
1510565055,62,40
1510566032,60,60
1510566727,52,36
1510567464,34,37
1510568186,51,51
1510568903,54,61
1510569608,56,47
1510570359,39,46
1510571054,39,43
1510571780,55,56
1510572487,58,49
1510573214,48,45
1510573929,47,42
1510574677,43,58
1510575387,56,45
1510576106,50,68
1510576820,46,46
1510577548,55,44
1510578257,32,20
1510578977,52,58
1510581444,101,108
1510582111,47,43
1510582813,55,69
1510583546,62,48
1510584253,41,50
1510585249,75,192
1510586195,47,64
1510587157,65,46
1510587850,84,47
1510588577,111,51
1510589287,59,22
1510590024,66,54
1510590745,47,57
1510591455,55,153
1510592168,64,86
1510592916,48,25
1510593862,160,83
1510594582,81,51
1510595304,57,44
1510596021,49,44
1510596767,26,80
1510597707,106,83
1510598410,88,62
1510599131,69,60
1510599854,50,37
1510600609,70,68
1510601301,58,68
1510602013,74,56
1510602752,57,56
1510603461,52,47
1510604444,73,77
1510605134,68,54
1510605855,55,57
1510606581,61,54
1510607306,54,53
1510608012,42,54
1510608733,50,58
1510609458,49,62
1510610446,51,63
1510611396,52,72
1510612367,56,81
1510613554,81,75
1510614263,44,58
1510614990,50,54
1510615688,51,61
1510616408,62,91
1510617154,90,48
1510617863,30,55
1510618531,46,33
1510619295,38,57
1510620044,47,44
1510620740,44,53
1510621464,22,39
1510622173,48,55
1510622901,42,50
1510623610,44,48
1510624346,38,57
1510625056,60,58
1510625782,50,57
1510626753,67,73
1510627453,58,41
1510628173,28,33
1510628890,45,43
1510629625,47,52
1510630343,41,42
1510631056,45,133
1510631782,125,50
1510632518,54,56
1510633208,48,51
1510633949,64,41
1510634656,46,53
1510635377,42,32
1510636349,54,75
1510637314,54,56
1510638023,43,48
1510638743,53,48
1510639459,51,46
1510640203,36,53
1510641158,65,62
1510641854,34,30
1510642832,59,62
1510643544,48,54
1510644277,47,41
1510645234,50,39
1510645965,43,53
1510646661,62,58
1510647386,50,46
1510648105,58,52
1510649072,64,61
1510650040,81,70
1510651003,57,53
1510651955,61,73
1510652652,47,48
1510653373,64,46
1510654089,53,37
1510654837,40,42
1510655545,40,34
1510656266,43,49
1510656981,60,59
1510657705,50,84
1510658411,95,58
1510659136,67,67
1510659852,53,86
1510660583,73,47
1510661553,75,91
1510662251,69,59
1510662976,75,49
1510663694,43,75
1510664438,77,67
1510666889,128,193
1510667556,39,117
1510668256,121,48
1510668989,84,87
1510669703,85,46
1510670675,75,117
1510671386,92,69
1510672350,65,55
1510673297,93,97
1510674011,79,60
1510674744,58,72
1510675458,75,34
1510676179,64,69
1510677152,84,67
1510677852,61,69
1510678569,49,37
1510679548,54,76
1510680273,64,48
1510681230,79,45
1510682201,54,39
1510683156,53,154
1510683863,139,57
1510684573,73,57
1510685292,51,57
1510686149,64,60
1510686993,62,59
1510688189,70,65
1510689564,89,75
1510690359,51,54
1510691727,75,89
1510692396,52,47
1510693357,59,55
1510694504,56,84
1510695725,85,91
1510696328,35,34
1510697314,62,58
1510698272,48,81
1510699230,60,50
1510700190,46,59
1510701150,62,86
1510702125,48,51
1510703062,53,74
1510704046,53,50
1510704710,51,40
1510705715,56,90
1510706408,50,69
1510707145,69,38
1510707855,44,66
1510708589,42,47
1510709556,58,61
1510710255,53,58
1510710971,50,47
1510711956,58,65
1510712650,52,69
1510713376,59,49
1510714089,57,65
1510714838,39,38
1510715799,71,63
1510716747,61,87
1510717723,64,151
1510718415,151,47
1510719136,53,66
1510719851,58,44
1510720602,50,62
1510721564,55,121
1510722257,115,61
1510722980,66,53
1510723687,53,60
1510724429,52,72
1510725397,66,95
1510726092,81,73
1510726829,77,56
1510727541,56,59
1510728276,50,55
1510729245,90,68
1510729943,31,47
1510730680,82,83
1510731381,52,56
1510732113,55,61
1510733074,60,51
1510734030,72,61
1510734738,52,75
1510735468,72,68
1510736168,59,46
1510736926,57,42
1510737859,43,55
1510738832,61,52
1510739528,52,54
1510740270,42,44
1510742707,133,105
1510743367,36,58
1510744093,36,44
1510744811,68,43
