DateTime,Entries,UniqueIPs
1510438093,9138,9138
1510438810,9145,9145
1510439547,9149,9149
1510440251,9150,9150
1510440981,9147,9147
1510441718,9157,9157
1510442429,9157,9157
1510443132,9138,9138
1510443853,9132,9132
1510444569,9105,9105
1510445492,9117,9117
1510446258,9113,9113
1510447224,9096,9096
1510448187,9097,9097
1510448897,9065,9065
1510449620,9045,9045
1510450333,9060,9060
1510451067,9070,9070
1510451776,9061,9061
1510452497,9068,9068
1510453223,9075,9075
1510453946,9072,9072
1510454650,9071,9071
1510455374,9055,9055
1510456088,9061,9061
1510456823,9066,9066
1510457545,9069,9069
1510458263,9085,9085
1510458982,9080,9080
1510459708,9090,9090
1510460408,9099,9099
1510461156,9094,9094
1510461852,9072,9072
1510462582,9046,9046
1510463558,9042,9042
1510464251,9053,9053
1510464989,9067,9067
1510465701,9053,9053
1510466419,9044,9044
1510467393,9041,9041
1510468100,9064,9064
1510468821,9069,9069
1510469532,9077,9077
1510470267,9089,9089
1510470986,9068,9068
1510471702,9085,9085
1510472412,9079,9079
1510473132,9101,9101
1510473859,9087,9087
1510474590,9091,9091
1510475298,9075,9075
1510476011,9087,9087
1510477005,9114,9114
1510477947,9103,9103
1510478909,9127,9127
1510479621,9125,9125
1510480354,9121,9121
1510481056,9136,9136
1510481780,9141,9141
1510482752,9141,9141
1510483456,9123,9123
1510484210,9120,9120
1510485153,9139,9139
1510485850,9159,9159
1510486574,9156,9156
1510487289,9151,9151
1510488063,9157,9157
1510488997,9156,9156
1510489957,9153,9153
1510490651,9167,9167
1510491382,9147,9147
1510492348,9179,9179
1510493051,9209,9209
1510495266,9197,9197
1510495945,9200,9200
1510496691,9210,9210
1510497627,9194,9194
1510498352,9201,9201
1510499061,9207,9207
1510499778,9215,9215
1510500752,9245,9245
1510501463,9242,9242
1510502171,9233,9233
1510502900,9212,9212
1510503624,9225,9225
1510504340,9218,9218
1510505057,9219,9219
1510505779,9251,9251
1510506503,9251,9251
1510507464,9263,9263
1510508426,9267,9267
1510509128,9297,9297
1510509859,9309,9309
1510510632,9299,9299
1510511559,9315,9315
1510512254,9314,9314
1510512970,9328,9328
1510513687,9321,9321
1510514432,9316,9316
1510515143,9319,9319
1510515851,9315,9315
1510516578,9306,9306
1510517306,9305,9305
1510518011,9294,9294
1510518739,9281,9281
1510519459,9264,9264
1510520188,9252,9252
1510521147,9170,9170
1510522103,9228,9228
1510522822,9233,9233
1510523543,9219,9219
1510524257,9225,9225
1510524975,9232,9232
1510525954,9208,9208
1510526651,9198,9198
1510527381,9151,9151
1510528098,9101,9101
1510528815,9190,9190
1510529533,9161,9161
1510530256,9154,9154
1510530987,9158,9158
1510531911,9136,9136
1510532652,9129,9129
1510533383,9132,9132
1510534103,9120,9120
1510535323,9128,9128
1510536019,9132,9132
1510536753,9122,9122
1510537451,9139,9139
1510538170,9085,9085
1510538895,9118,9118
1510539638,9111,9111
1510540343,9117,9117
1510541053,9110,9110
1510541768,9094,9094
1510542503,9083,9083
1510543472,9084,9084
1510544425,9069,9069
1510545139,9063,9063
1510545860,9079,9079
1510546573,9074,9074
1510547308,9088,9088
1510548009,9031,9031
1510548730,9063,9063
1510549456,9076,9076
1510550199,9072,9072
1510550902,9063,9063
1510551623,9055,9055
1510552337,9065,9065
1510553065,9071,9071
1510554031,9057,9057
1510555000,9054,9054
1510555954,9067,9067
1510556654,9052,9052
1510557392,9030,9030
1510558353,9053,9053
1510559050,9064,9064
1510559810,9056,9056
1510560497,9074,9074
1510561212,9061,9061
1510562195,9065,9065
1510562901,9085,9085
1510563615,9077,9077
1510564328,9072,9072
1510565055,9094,9094
1510566032,9094,9094
1510566727,9110,9110
1510567464,9107,9107
1510568186,9107,9107
1510568903,9100,9100
1510569608,9109,9109
1510570359,9102,9102
1510571054,9098,9098
1510571780,9097,9097
1510572487,9106,9106
1510573214,9109,9109
1510573929,9114,9114
1510574677,9099,9099
1510575387,9110,9110
1510576106,9092,9092
1510576820,9092,9092
1510577548,9103,9103
1510578257,9115,9115
1510578977,9109,9109
1510581444,9102,9102
1510582111,9106,9106
1510582813,9092,9092
1510583546,9106,9106
1510584253,9097,9097
1510585249,8980,8980
1510586195,8963,8963
1510587157,8982,8982
1510587850,9019,9019
1510588577,9079,9079
1510589287,9116,9116
1510590024,9128,9128
1510590745,9118,9118
1510591455,9020,9020
1510592168,8998,8998
1510592916,9021,9021
1510593862,9098,9098
1510594582,9128,9128
1510595304,9141,9141
1510596021,9146,9146
1510596767,9092,9092
1510597707,9115,9115
1510598410,9141,9141
1510599131,9150,9150
1510599854,9163,9163
1510600609,9165,9165
1510601301,9155,9155
1510602013,9173,9173
1510602752,9174,9174
1510603461,9179,9179
1510604444,9175,9175
1510605134,9189,9189
1510605855,9187,9187
1510606581,9194,9194
1510607306,9195,9195
1510608012,9183,9183
1510608733,9175,9175
1510609458,9162,9162
1510610446,9150,9150
1510611396,9130,9130
1510612367,9105,9105
1510613554,9111,9111
1510614263,9097,9097
1510614990,9093,9093
1510615688,9083,9083
1510616408,9054,9054
1510617154,9096,9096
1510617863,9071,9071
1510618531,9084,9084
1510619295,9065,9065
1510620044,9068,9068
1510620740,9059,9059
1510621464,9042,9042
1510622173,9035,9035
1510622901,9027,9027
1510623610,9023,9023
1510624346,9004,9004
1510625056,9006,9006
1510625782,8999,8999
1510626753,8993,8993
1510627453,9010,9010
1510628173,9005,9005
1510628890,9007,9007
1510629625,9002,9002
1510630343,9001,9001
1510631056,8913,8913
1510631782,8988,8988
1510632518,8986,8986
1510633208,8983,8983
1510633949,9006,9006
1510634656,8999,8999
1510635377,9009,9009
1510636349,8988,8988
1510637314,8986,8986
1510638023,8981,8981
1510638743,8986,8986
1510639459,8991,8991
1510640203,8974,8974
1510641158,8977,8977
1510641854,8981,8981
1510642832,8978,8978
1510643544,8972,8972
1510644277,8978,8978
1510645234,8989,8989
1510645965,8979,8979
1510646661,8983,8983
1510647386,8987,8987
1510648105,8993,8993
1510649072,8996,8996
1510650040,9007,9007
1510651003,9011,9011
1510651955,8999,8999
1510652652,8998,8998
1510653373,9016,9016
1510654089,9032,9032
1510654837,9030,9030
1510655545,9036,9036
1510656266,9030,9030
1510656981,9031,9031
1510657705,8997,8997
1510658411,9034,9034
1510659136,9034,9034
1510659852,9001,9001
1510660583,9027,9027
1510661553,9011,9011
1510662251,9021,9021
1510662976,9047,9047
1510663694,9015,9015
1510664438,9025,9025
1510666889,8960,8960
1510667556,8882,8882
1510668256,8955,8955
1510668989,8952,8952
1510669703,8991,8991
1510670675,8949,8949
1510671386,8972,8972
1510672350,8982,8982
1510673297,8978,8978
1510674011,8997,8997
1510674744,8983,8983
1510675458,9024,9024
1510676179,9019,9019
1510677152,9036,9036
1510677852,9028,9028
1510678569,9040,9040
1510679548,9018,9018
1510680273,9034,9034
1510681230,9068,9068
1510682201,9083,9083
1510683156,8982,8982
1510683863,9064,9064
1510684573,9080,9080
1510685292,9074,9074
1510686149,9078,9078
1510686993,9081,9081
1510688189,9086,9086
1510689564,9100,9100
1510690359,9097,9097
1510691727,9083,9083
1510692396,9088,9088
1510693357,9092,9092
1510694504,9064,9064
1510695725,9058,9058
1510696328,9059,9059
1510697314,9063,9063
1510698272,9030,9030
1510699230,9040,9040
1510700190,9027,9027
1510701150,9003,9003
1510702125,9000,9000
1510703062,8979,8979
1510704046,8982,8982
1510704710,8993,8993
1510705715,8959,8959
1510706408,8940,8940
1510707145,8971,8971
1510707855,8949,8949
1510708589,8944,8944
1510709556,8941,8941
1510710255,8936,8936
1510710971,8939,8939
1510711956,8932,8932
1510712650,8915,8915
1510713376,8925,8925
1510714089,8917,8917
1510714838,8918,8918
1510715799,8926,8926
1510716747,8900,8900
1510717723,8813,8813
1510718415,8917,8917
1510719136,8904,8904
1510719851,8918,8918
1510720602,8906,8906
1510721564,8840,8840
1510722257,8894,8894
1510722980,8907,8907
1510723687,8900,8900
1510724429,8880,8880
1510725397,8851,8851
1510726092,8859,8859
1510726829,8880,8880
1510727541,8877,8877
1510728276,8872,8872
1510729245,8894,8894
1510729943,8878,8878
1510730680,8877,8877
1510731381,8873,8873
1510732113,8867,8867
1510733074,8876,8876
1510734030,8887,8887
1510734738,8864,8864
1510735468,8868,8868
1510736168,8881,8881
1510736926,8896,8896
1510737859,8884,8884
1510738832,8893,8893
1510739528,8891,8891
1510740270,8889,8889
1510742707,8917,8917
1510743367,8895,8895
1510744093,8887,8887
1510744811,8912,8912
